# 60103 2_reports/tar1_ln9_tr2.report
# Layered model 52061: value=0.96242
9
0.77397969056965099099 322.44521553649320822 128.24319950172341009 2000
3.7712119731087350161 366.97273310994671647 226.12711930598649701 2000
1.1028537763819787898 525.05313096299641984 336.67246711546039251 2000
24.093723823104770787 585.78515853293447435 386.9963192563130292 2000
2.6090828073457039693 1022.6694817124763404 636.4664615853870373 2000
158.4405747666352795 1118.4785509726837063 717.18633975394197932 2000
89.073658646618355306 1785.3864229768882979 800.14209792423037015 2000
40.009159446174123786 5550.9694741136572702 1939.8555300386694853 2000
0 5606.4791688547938975 3386.6188321843433187 2000
# Layered model 41163: value=1.00634
9
0.80540636966533807328 378.09237389591123701 124.4715859750921112 2000
5.0817818354513049073 438.95350835529916367 262.52656548149820992 2000
6.1443897573654124855 480.0769874813221918 317.16069348739807765 2000
14.101402325251472192 574.24287671104241326 379.37096290198320503 2000
16.188691605561100317 1107.4045059135482916 717.18633975394197932 2000
128.68920907990255387 1152.3695695457072361 731.60178518299630923 2000
120.21784924020090557 1821.2726900787238264 883.85466484004371068 2000
95.214208102827171842 5177.4894496339802572 1512.6381262911336307 2000
0 5606.4791688547938975 3319.889062037392705 2000
# Layered model 49648: value=1.01038
9
0.78953668235010099341 264.25819337965032219 132.12909668982516109 2000
4.3833154083636758358 356.18011931459511743 232.97899714807718397 2000
5.7191784830928131811 480.0769874813221918 314.0204886013842156 2000
10.739280309321419082 579.98530547815289538 336.67246711546039251 2000
109.95158106102869056 973.03492161199847033 636.4664615853870373 2000
72.971341646885775845 1568.7522751185776997 792.21989893488171219 2000
36.507410813197395782 1803.2402872066572854 1046.7529962597045596 2000
122.98508433419544872 4926.2035592726824689 1410.8648906301123134 2000
0 5550.9694741136572702 3524.1291371125453225 2000
# Layered model 55134: value=1.03433
9
0.81346043336199147511 306.79555871593584015 134.7848915332906472 2000
2.2698597367462118868 374.34888504545665455 242.43887867806770942 2000
3.218025347894524657 494.62380027899376955 254.80569802562376935 2000
21.164679403470394448 591.64301011826387366 390.86628244887617711 2000
3.3147007884596781935 953.86228959121501703 587.76609894678790624 2000
167.75759813042307655 1378.4039516702264336 675.62197415460570937 2000
52.311389983890194344 1553.2200743748294371 792.21989893488171219 2000
30.211821666199398351 5229.2643441303198415 1882.8046658584914894 2000
0 5834.1247050917663728 3386.6188321843433187 2000
# Layered model 32940: value=1.04839
9
1.0964217627731958071 378.09237389591123701 141.66027560312687683 2000
2.0803260918094563792 421.82569367121607229 247.31190013949688478 2000
12.563069253694182592 489.7265349296968111 314.0204886013842156 2000
6.7698117382628097971 585.78515853293447435 326.77097966075973545 2000
16.964558633727758519 1118.4785509726837063 689.20197583511321682 2000
131.53669349292977131 1152.3695695457072361 703.05493554939903333 2000
87.439830029637391817 1600.2841958484607403 800.14209792423037015 2000
143.68336024521209993 4926.2035592726824689 1704.4785022367732381 2000
0 5776.3610941502638525 3489.2367694183617459 2000
# Layered model 52078: value=1.06156
9
0.9166275773342911215 385.69203061121908149 137.49406785310981149 2000
4.2050081560456860075 447.77647387324060446 252.28286933230072009 2000
3.8048676941279708785 456.77678099809264722 289.99265273907644769 2000
10.27018665719369217 519.85458511187766817 343.43958370448115147 2000
17.621597273038123177 992.59292353639978046 630.16481345087822774 2000
