# 108800 2_reports/tar1_ln9_tr0.report
# Layered model 101533: value=0.907984
9
0.9350517916387104389 223.13366933306332385 136.13274044862356504 2000
5.1911798622303706452 426.04395060792825234 247.31190013949688478 2000
11.434184076136602926 514.70751001176006412 340.03919178661499245 2000
7.5528646692631262738 700.68543867388245872 440.43791049802592852 2000
82.724751084554640101 1043.2251382948970786 655.75203183788585193 2000
100.82774220239896579 1876.459073860799208 746.30698106517456836 2000
62.968521033247412788 2135.5854629690493312 1410.8648906301123134 2000
151.01265564985669698 2504.1419082869974773 1482.8331793854854368 2000
0 5719.1694001487758214 3703.8951409555261307 2000
# Layered model 101899: value=0.962128
9
0.81346043336199147511 236.86088627458710221 137.49406785310981149 2000
4.6776262970091941895 405.36620041586814978 240.0384937406610959 2000
10.248730377905648226 480.0769874813221918 314.0204886013842156 2000
10.918436083240134593 1064.193963574624604 570.47998492361739409 2000
114.41641699429015944 1074.8359032103708159 655.75203183788585193 2000
98.781255851783242861 1522.6155027691690975 800.14209792423037015 2000
105.04754969725016167 3443.0465745182823412 1144.8183361474666526 2000
400.33633223791355249 4594.7590008961833519 3005.4522588903760152 2000
0 5387.7162830218130694 3386.6188321843433187 2000
# Layered model 102064: value=0.992664
9
0.83810909795329313621 202 133.45038765672342151 2000
4.8759377729287525227 413.51406104422710541 237.66187499075354594 2000
8.9667647237960128592 535.60669889535267885 346.87397954152595503 2000
6.3143256352460213066 551.83611747858083163 353.8461465303106479 2000
12.005966967204027895 1260.3296269017564555 662.30955215626477184 2000
188.50181931154494919 1311.5040636757717039 682.37819389615174259 2000
17.171971941069386958 1448.7164063029629233 883.85466484004371068 2000
50.903085627599011787 3691.4119514919934772 1901.6327125170762429 2000
0 5719.1694001487758214 3740.9340923650820514 2000
# Layered model 107562: value=1.00074
9
0.88086108502915638763 256.48639900344682019 145.95272361417724483 2000
2.3921454062952043351 338.89316213551506962 208.82460082733467743 2000
4.1158166973713008474 519.85458511187766817 330.03868945736735441 2000
15.57324919765943072 551.83611747858083163 360.95845407556987539 2000
12.773394586636062087 1053.6573896778461403 682.37819389615174259 2000
153.16693583606439688 1364.7563877923034852 710.08548490489306459 2000
