# 60020 2_reports/tar1_lr15_tr1.report
# Layered model 57126: value=0.572294
11
1.6535832146378517393 409.41986242002684548 187.17444252272832728 2000
1.5581869932398553225 509.61139605124753871 210.91284683560803614 2000
1.9132297921222929382 953.86228959121501703 476.93114479560750851 2000
4.6125000000000007105 1163.8932652411642721 486.51746080599923516 2000
4.4725638612429143848 1247.851115744313347 587.76609894678790624 2000
19.250401821677783687 1012.5440412994812505 343.43958370448115147 2000
30.784884915380644088 1298.518874926506669 655.75203183788585193 2000
30.887587278022621717 1785.3864229768882979 703.05493554939903333 2000
18.889482246798280585 1972.1773452290383375 849.36696029072936653 2000
98.705719638075962052 2793.7918626338855574 875.10362855449875497 2000
0 2849.9470790728269094 1239.6742120232661364 2000
# Layered model 47928: value=0.597838
11
1.7430818514200134839 349.16196384138328312 171.14104687843510533 2000
1.5280892847436715609 789.54989054673001192 259.92729255593883408 2000
3.4827800603868950269 838.12311872016766756 390.86628244887617711 2000
3.8316127644753725789 1064.193963574624604 491.38263541405922297 2000
6.5746996004794890922 1364.7563877923034852 526.82869483892307017 2000
15.855198530800354462 898.58142499807229342 317.16069348739807765 2000
23.089652346737274513 1187.2875198725116661 655.75203183788585193 2000
19.157671948157236841 1632.4499081850153743 717.18633975394197932 2000
67.702797842213144008 2052.2556538764915786 761.30775138458454876 2000
42.728296732902862232 2072.7782104152565807 919.74270848975561421 2000
0 2244.5217844279318342 1252.0709541434987386 2000
# Layered model 30740: value=0.618162
11
1.5309778844549053467 421.82569367121607229 171.14104687843510533 2000
1.142991703551460958 514.70751001176006412 190.93664881743518436 2000
2.5506716954474080161 693.74795908305191006 419.06155936008383378 2000
7.8896713902748114577 973.03492161199847033 453.78361962402658492 2000
3.7085524032297261243 1247.851115744313347 724.35820315148146165 2000
18.164721289226481105 736.42743800497760276 353.8461465303106479 2000
8.7459052797349201569 1129.6633364824106138 675.62197415460570937 2000
25.974102054391096317 1434.3726795078839586 761.30775138458454876 2000
66.248949804560879784 1584.4397978697634244 768.9208288984302726 2000
23.950468675591537249 1785.3864229768882979 776.61003718741471857 2000
0 2907.2310153621906466 1468.1516627579062515 2000
# Layered model 52414: value=0.625667
11
1.7150396823593236917 389.54895091733129675 174.58098192069164156 2000
0.63700117904479558462 452.25423861197299402 183.48636655497335823 2000
2.906242837241793886 963.40091248712724337 343.43958370448115147 2000
8.1936021577337054822 1223.2635190121686719 467.53371708225427028 2000
3.2047758655417126761 1311.5040636757717039 746.30698106517456836 2000
18.252939143694035806 813.47404178018632592 314.0204886013842156 2000
9.9858559140297487033 1223.2635190121686719 696.09399559346434216 2000
31.335316698844749794 1537.8416577968605452 738.91780303482630643 2000
60.296493685339683566 1568.7522751185776997 761.30775138458454876 2000
36.966516419150366346 1616.287037806945591 776.61003718741471857 2000
0 2936.303325515812503 1302.9100556862508711 2000
# Layered model 43696: value=0.638829
11
1.5814524310477200419 300.75047418482091643 179.87096025387054965 2000
0.97277440280348614898 585.78515853293447435 202.68310020793407489 2000
3.9445661372766882558 729.13607723265113236 414.91243500998399441 2000
5.2195055893594943797 889.68457920601224487 476.93114479560750851 2000
5.7861303315723251472 973.03492161199847033 553.70225295677414579 2000
18.593425213379319416 1223.2635190121686719 346.87397954152595503 2000
9.9904403251072295689 1364.7563877923034852 649.2594374632533345 2000
53.608462663721304864 1522.6155027691690975 724.35820315148146165 2000
48.761734907396018457 1715.7212597872733113 832.63107566976702856 2000
28.208018728103866124 2156.9413175987397153 986.08867261451916875 2000
0 2821.7297812602246267 1203.2155768297477607 2000
# Layered model 58766: value=0.641641
11
1.5371980299106413614 294.82450170063805217 153.39777935796792008 2000
2.2159376661394682984 721.91690815113975077 278.67723932668332054 2000
2.5809299203804614287 813.47404178018632592 458.3214558202668627 2000
3.5100767900751463912 829.82487001996798881 462.90467037846951825 2000
5.4644760735017428033 916.6429116405337254 501.25942638588190903 2000
17.195147254962165562 660.07737891473470881 360.95845407556987539 2000
13.786393745058603599 1821.2726900787238264 655.75203183788585193 2000
