# 60026 2_reports/tar1_lr15_tr2.report
# Layered model 52162: value=0.503251
11
1.8078645926751237827 480.0769874813221918 172.8524573472194561 2000
1.122694374404343387 916.6429116405337254 200.67633683953869195 2000
5.9700960115326342503 925.80934075693903651 414.91243500998399441 2000
3.6090497942100974171 982.76527082811844593 449.29071249903614671 2000
5.081838616333721248 1085.5842622424745514 623.92555787215667351 2000
14.984833386283373358 1107.4045059135482916 295.82150505913193683 2000
10.966399099476618062 1378.4039516702264336 703.05493554939903333 2000
41.616236787240417527 2454.8004198480516607 717.18633975394197932 2000
47.422942885377494804 2711.6268572328722257 738.91780303482630643 2000
43.285974998260400071 2738.743125805201089 986.08867261451916875 2000
0 2849.9470790728269094 1046.7529962597045596 2000
# Layered model 57587: value=0.549723
11
1.5371980299106413614 345.70491469443891219 167.7688921462945757 2000
1.1613854889745451882 789.54989054673001192 206.75703052211355271 2000
2.6964501309578086108 813.47404178018632592 346.87397954152595503 2000
4.9624240124974772215 1012.5440412994812505 516.44808826480050357 2000
4.7248572950645382207 1364.7563877923034852 682.37819389615174259 2000
16.989170707178445241 963.40091248712724337 304.78519248392871077 2000
18.226598554939933194 1085.5842622424745514 642.83112620124086334 2000
34.138488146985636718 1152.3695695457072361 696.09399559346434216 2000
65.270945396451779175 1434.3726795078839586 816.22495409250768716 2000
19.90036261944828766 1584.4397978697634244 957.08795062270064591 2000
0 2359.0149531021424991 1439.223274931777496 2000
# Layered model 23013: value=0.592547
11
1.8750550255490225915 568.55730367429941907 181.66966985640925714 2000
1.2783929106260409903 846.50434990736948748 213.02197530396412617 2000
3.0200657318999670764 944.41810850615354411 406.73702089009316296 2000
7.3764080081636178576 1022.6694817124763404 542.79213112123727569 2000
1.607453615363093391 1053.6573896778461403 553.70225295677414579 2000
19.75222557401362522 963.40091248712724337 323.53562342649479433 2000
9.0154418794327071396 1175.5321978935758125 682.37819389615174259 2000
31.337743642152233292 1406.1098710987980667 768.9208288984302726 2000
29.157606902435901475 1568.7522751185776997 824.38720363343270492 2000
86.390455248164172986 2222.2987964632989133 866.43923619257304836 2000
0 2580.0199122500016529 1252.0709541434987386 2000
# Layered model 48720: value=0.601349
11
1.8078645926751237827 591.64301011826387366 179.87096025387054965 2000
1.6799955817555767279 673.34493423092078501 226.12711930598649701 2000
2.3766551562207185455 821.60878219798814825 453.78361962402658492 2000
6.1991423195787946909 846.50434990736948748 462.90467037846951825 2000
6.3316868643266577266 1311.5040636757717039 491.38263541405922297 2000
13.747786508367571656 1211.1519990219492229 310.91137485285565845 2000
31.265383992506727395 1420.1709698097861292 630.16481345087822774 2000
8.1036881975924117683 1715.7212597872733113 682.37819389615174259 2000
38.752368666878737713 1750.2072571089975099 746.30698106517456836 2000
46.770694453479137564 2738.743125805201089 832.63107566976702856 2000
0 2965.6663587709708736 1215.2477325980453315 2000
# Layered model 57206: value=0.610696
11
1.9212303077221932757 953.86228959121501703 156.48107472306307386 2000
1.3800520086880687654 992.59292353639978046 247.31190013949688478 2000
2.7157489740528424349 1002.5188527717638181 394.77494527336500596 2000
5.039926926131040652 1247.851115744313347 559.23927548634185314 2000
2.9430417834058548721 1406.1098710987980667 682.37819389615174259 2000
18.795184593689768349 1107.4045059135482916 314.0204886013842156 2000
27.373580511872546595 1140.9599698472347882 675.62197415460570937 2000
8.3611267370523734144 1584.4397978697634244 717.18633975394197932 2000
35.019310987300926286 1857.8802711493058268 792.21989893488171219 2000
97.922474722295234528 2504.1419082869974773 832.63107566976702856 2000
0 2849.9470790728269094 1369.3715629026005445 2000
# Layered model 38199: value=0.619953
11
1.8152096894560079132 381.87329763487036871 164.46318218438835856 2000
1.1970240224974417753 634.3213869747961553 244.86326746484840555 2000
2.2460499866924634738 693.74795908305191006 364.56803861632556618 2000
7.2514210741762852308 854.96939340644303229 501.25942638588190903 2000
2.129989852411773299 1085.5842622424745514 506.27202064974062523 2000
23.021516992909127453 1272.9329231707740746 394.77494527336500596 2000
12.85717637667236346 1364.7563877923034852 521.6125691474485393 2000
18.011503847799225753 1553.2200743748294371 738.91780303482630643 2000
63.497832595238492104 2430.4954651960906631 746.30698106517456836 2000
61.394243571621927913 2738.743125805201089 947.61183229970356479 2000
0 2965.6663587709708736 1078.4706587993698577 2000
# Layered model 31360: value=0.623984
11
1.6943045110757335436 385.69203061121908149 181.66966985640925714 2000
0.81354032725516134406 568.55730367429941907 190.93664881743518436 2000
2.7167964451228794331 766.32934506200615488 343.43958370448115147 2000
8.1784929738459624105 1002.5188527717638181 511.33474085623817018 2000
2.6846405977479825822 1043.2251382948970786 630.16481345087822774 2000
