# 61656 2_reports/tar1_ln9_tr0.report
# Layered model 59309: value=0.162299
9
2.601415131786335877 312.96214944612614772 179.87096025387054965 2000
2.4492425799818207111 338.89316213551506962 183.48636655497335823 2000
6.6876035971553910997 417.64920165466935487 192.84601530560954075 2000
2.2905044296366927625 535.60669889535267885 232.97899714807718397 2000
4.2195257735293676404 551.83611747858083163 257.35375500588003206 2000
15.010462941619927335 597.55944021944651467 289.99265273907644769 2000
2.574415311839295839 992.59292353639978046 301.76751731082049446 2000
8.0733865466871108652 1043.2251382948970786 537.41795160518540797 2000
0 1378.4039516702264336 570.47998492361739409 2000
# Layered model 42282: value=0.162407
9
5.5970017585833424789 322.44521553649320822 181.66966985640925714 2000
2.2280709819692017248 535.60669889535267885 190.93664881743518436 2000
2.6962092730572262411 551.83611747858083163 192.84601530560954075 2000
4.5194536811282723932 603.53503462164098892 217.30371700757382314 2000
12.400175931880898617 653.5419593215194709 275.91805873929041582 2000
4.2036520486238195815 736.42743800497760276 292.89257926646723718 2000
3.8338222312412320036 773.9926385126260584 298.77972010972325734 2000
3.4864534768706505474 1324.6191043125295437 419.06155936008383378 2000
0 1492.6139621303491367 521.6125691474485393 2000
# Layered model 58390: value=0.162615
9
4.2783701075620053089 338.89316213551506962 181.66966985640925714 2000
3.2413709902572742649 540.96276588430623633 183.48636655497335823 2000
5.3182224226710559378 562.92802343990035752 196.72222021325231367 2000
6.0706931636875207658 628.0409772027684312 249.78501914089181923 2000
2.9189911436025219871 653.5419593215194709 275.91805873929041582 2000
3.5954745879451834867 660.07737891473470881 287.12143835552120663 2000
9.3561991277348717233 758.74192580396641006 295.82150505913193683 2000
5.3661914380492348187 1085.5842622424745514 317.16069348739807765 2000
0 1477.8356060696526129 587.76609894678790624 2000
# Layered model 57053: value=0.16441
9
4.4966099810950854732 345.70491469443891219 179.87096025387054965 2000
4.8633310245813738959 413.51406104422710541 189.04618694795561851 2000
3.8670256474482531672 609.57038496785742154 192.84601530560954075 2000
4.0619711760993268967 653.5419593215194709 262.52656548149820992 2000
3.4793201200729733102 666.67815270388200588 273.1861967715746573 2000
3.6628629875957479101 838.12311872016766756 281.46401171995017876 2000
8.9911234608204821939 846.50434990736948748 287.12143835552120663 2000
5.1568044966972976795 935.06743416450854056 340.03919178661499245 2000
0 1187.2875198725116661 526.82869483892307017 2000
# Layered model 55231: value=0.164649
9
5.2204245924582712846 370.6424604410461825 179.87096025387054965 2000
5.5385862309922382352 401.35267367907738389 185.32123022052309125 2000
2.6002254962054500709 540.96276588430623633 208.82460082733467743 2000
4.9933195685532680841 557.35447865336664108 267.80334944767633942 2000
2.6233846405807561553 628.0409772027684312 278.67723932668332054 2000
5.2175279192544792295 721.91690815113975077 287.12143835552120663 2000
10.725482194570268746 1032.8961765296010071 301.76751731082049446 2000
2.4355371345734582178 1235.4961542022904268 317.16069348739807765 2000
0 1492.6139621303491367 564.83166824120530691 2000
# Layered model 43734: value=0.165591
9
3.911884172181542052 356.18011931459511743 179.87096025387054965 2000
7.8550875140779243821 574.24287671104241326 185.32123022052309125 2000
3.7426869483124534099 585.78515853293447435 249.78501914089181923 2000
2.1267868450195202001 660.07737891473470881 252.28286933230072009 2000
3.7611114538272225616 700.68543867388245872 254.80569802562376935 2000
2.3150483507582535481 721.91690815113975077 265.15183113631320566 2000
11.414509474718123272 973.03492161199847033 292.89257926646723718 2000
2.691774462172048743 1096.4401048648992401 333.33907635194100294 2000
0 1392.1879911869286843 511.33474085623817018 2000
# Layered model 45902: value=0.165917
9
2.3317100817297991 319.25268864999327434 181.66966985640925714 2000
2.718947630038357488 447.77647387324060446 183.48636655497335823 2000
4.011843025175888755 499.57003828178363847 185.32123022052309125 2000
3.5118147220286850541 535.60669889535267885 198.68944241538483197 2000
6.7966136951515814246 621.82274970571131689 252.28286933230072009 2000
7.3490280097258455783 628.0409772027684312 275.91805873929041582 2000
4.1449247951414776026 1002.5188527717638181 295.82150505913193683 2000
7.7141669354189055241 1187.2875198725116661 330.03868945736735441 2000
0 1211.1519990219492229 526.82869483892307017 2000
# Layered model 55260: value=0.166947
9
3.6851718452699686601 342.28209375687021065 181.66966985640925714 2000
4.297184857367682298 480.0769874813221918 183.48636655497335823 2000
5.3768796170183090766 574.24287671104241326 198.68944241538483197 2000
5.5494203645218966869 653.5419593215194709 254.80569802562376935 2000
2.0672838446121275524 660.07737891473470881 267.80334944767633942 2000
8.5395153444385236696 766.32934506200615488 284.27865183714970954 2000
5.6116588856665323704 880.87582099605185704 287.12143835552120663 2000
2.3173300144387098953 916.6429116405337254 330.03868945736735441 2000
0 1211.1519990219492229 532.096981787312302 2000
# Layered model 56368: value=0.167616
9
5.4867187124628395978 319.25268864999327434 183.48636655497335823 2000
4.7501109186399519402 568.55730367429941907 187.17444252272832728 2000
2.8591769561493993734 621.82274970571131689 210.91284683560803614 2000
6.7771816217092784029 653.5419593215194709 265.15183113631320566 2000
3.5290046805436574573 714.7692159912274974 270.48138294215311817 2000
6.113262983723380728 721.91690815113975077 278.67723932668332054 2000
4.2410109684618682024 863.51908734050743988 289.99265273907644769 2000
2.5867423499281372301 935.06743416450854056 298.77972010972325734 2000
0 1311.5040636757717039 521.6125691474485393 2000
# Layered model 34515: value=0.169033
9
3.238022672330485463 303.75797892666912503 181.66966985640925714 2000
6.2155177434027386596 530.30366227262641132 189.04618694795561851 2000
3.5128027399620140869 546.37239354314931461 208.82460082733467743 2000
5.2045042583733049923 640.66460084454411117 242.43887867806770942 2000
2.5974105352284695414 647.07124685298958866 270.48138294215311817 2000
8.4549656875628969033 751.22962950887767875 281.46401171995017876 2000
4.5332432048304660555 773.9926385126260584 314.0204886013842156 2000
6.3890461398192925913 953.86228959121501703 357.3846079956137487 2000
0 1260.3296269017564555 532.096981787312302 2000
