0.924914728	0.000646519	3.24E-05
1.039798418	0.000798071	4.00E-05
1.168951816	0.000928723	5.50E-05
1.314147363	0.001168096	8.54E-05
1.477377653	0.001366392	8.08E-05
1.660882783	0.00152075	7.91E-05
1.867181091	0.001663493	8.34E-05
2.09910372	0.001787673	0.000100696
2.359833467	0.001894184	0.00013505
2.652948464	0.001994452	0.000171954
2.982471286	0.002089733	0.000241954
3.352924149	0.002297811	0.000304817
3.769390975	0.002447263	0.000298965
4.237587161	0.002564259	0.000383805
4.76393801	0.002950964	0.000469037
5.355666918	0.003059553	0.000307553
6.020894493	0.003194061	0.000226887
6.768750009	0.003304907	0.000186271
7.609496685	0.003405091	0.000170681
8.554672536	0.003510906	0.000175985
9.617248711	0.003606072	0.000180755
10.81180751	0.003671427	0.000190789
12.1547425	0.003718345	0.0002035
13.66448349	0.003749555	0.000216196
15.36174947	0.003858092	0.000209645
17.26983291	0.004111069	0.000206069
19.41491946	0.004498813	0.000225504
21.82644728	0.004817419	0.000241475
24.53751107	0.005092689	0.000255273
27.58531618	0.005387539	0.000270052
